,timestep,imgid,x_gt,y_gt,onboard_lat,onboard_lon,translated_onboard_x,translated_onboard_y
1312,1322040700.0,39361.0,465658.385208,5248240.71444,47.3866906,8.5450484,465662.41008874297,5248237.421023073
1313,1323042725.0,39391.0,465657.882248,5248241.167496,47.3866909,8.5450459,465662.2215957528,5248237.455465813
1314,1324034353.0,39421.0,465657.35176,5248241.577245,47.3866916,8.545039,465661.701271981,5248237.536302705
1315,1325038242.0,39451.0,465656.948527,5248242.005218,47.3866907,8.5450356,465661.44407203305,5248237.437782086
1316,1326040220.0,39481.0,465656.617334,5248242.346448,47.3866923,8.5450283,465660.8941427408,5248237.61881574
1317,1327043239.0,39511.0,465656.359712,5248242.554052,47.3866958,8.5450182,465660.1341171524,5248238.012238375
1318,1328044274.0,39541.0,465655.889226,5248242.667328,47.3866986,8.5450068,465659.2755193631,5248238.328441002
1319,1329044971.0,39571.0,465655.652241,5248243.023973,47.3866985,8.5449942,465658.3244679257,5248238.322885584
1320,1330035778.0,39601.0,465655.259446,5248243.221261,47.386699,8.5449791,465657.18511841324,5248238.385113307
1321,1331037919.0,39631.0,465654.750604,5248243.255666,47.3867002,8.5449715,465656.6122869824,5248238.521826252
1322,1332038760.0,39661.0,465654.418963,5248243.374682,47.3866993,8.5449592,465655.6833584491,5248238.427232023
1323,1333037608.0,39691.0,465654.2004,5248243.496916,47.3867012,8.5449548,465655.35250212636,5248238.640326962
1324,1334035788.0,39721.0,465653.820572,5248243.658469,47.3867065,8.544946,465654.6917639331,5248239.233217331
1325,1335039902.0,39751.0,465653.220771,5248243.795153,47.3867108,8.5449279,465653.3284578398,5248239.719077055
1326,1336036949.0,39781.0,465652.626029,5248243.994725,47.3867157,8.544918,465652.5844375184,5248240.267999509
1327,1337037832.0,39811.0,465652.097589,5248244.028846,47.3867214,8.5449078,465651.81829452346,5248240.905961316
1328,1338037830.0,39841.0,465651.787365,5248243.994332,47.3867214,8.544896,465650.9276885172,5248240.911167502
1329,1339042571.0,39871.0,465651.393733,5248243.922388,47.3867187,8.5448874,465650.2768486726,5248240.614901144
1330,1340038419.0,39901.0,465650.859319,5248243.835725,47.3867154,8.5448807,465649.76902163017,5248240.251116359
1331,1341044180.0,39931.0,465650.292887,5248243.890265,47.3867171,8.5448728,465649.1738728649,5248240.443529208
1332,1342044986.0,39961.0,465649.693071,5248244.030379,47.3867176,8.5448628,465648.4194468041,5248240.503508371
1333,1343044857.0,39991.0,465648.969703,5248244.160243,47.3867126,8.5448594,465648.15958294185,5248239.9493404785
1334,1344037987.0,40021.0,465648.30644,5248244.152485,47.3867079,8.5448552,465647.83953386254,5248239.4288656805
1335,1345039906.0,40051.0,465647.815762,5248244.070748,47.3867053,8.5448376,465646.50948269456,5248239.147684368
1336,1346044851.0,40081.0,465647.362466,5248243.883595,47.3866877,8.5448174,465644.9734495475,5248237.200646349
1337,1347046807.0,40111.0,465646.817416,5248243.766058,47.3866485,8.5447976,465643.45356980676,5248232.852945977
1338,1348047745.0,40141.0,465646.27115,5248243.437979,47.3866179,8.5447849,465642.4751505253,5248229.457861791
1339,1349050737.0,40171.0,465645.721833,5248243.179271,47.3866054,8.5447791,465642.0292713704,5248228.071251176
1340,1350043586.0,40201.0,465645.205006,5248242.971474,47.3865976,8.5447785,465641.97891758435,5248227.204673726
1341,1351042525.0,40231.0,465644.705613,5248242.698935,47.3865895,8.5447699,465641.32456665026,5248226.308286804
1342,1352052486.0,40261.0,465644.215001,5248242.520542,47.3865904,8.5447678,465641.16665343224,5248226.409233858
1343,1353055453.0,40291.0,465643.654566,5248242.306038,47.3865946,8.5447601,465640.5882232117,5248226.879393354
1344,1354046218.0,40321.0,465643.058527,5248242.104213,47.3865986,8.5447609,465640.65120282525,5248227.323574765
1345,1355048722.0,40351.0,465642.4425,5248241.887544,47.386602,8.5447527,465640.0345152199,5248227.705048088
1346,1356042366.0,40381.0,465641.873436,5248241.723692,47.3866066,8.5447676,465641.16208579554,5248228.209686782
1347,1357045506.0,40411.0,465641.349184,5248241.679406,47.3866103,8.5447688,465641.2550604986,5248228.620351582
1348,1358039478.0,40441.0,465640.919517,5248241.599228,47.3866213,8.5447796,465642.0773411914,5248229.838055091
1349,1359039301.0,40471.0,465640.634699,5248241.377978,47.3866241,8.5447706,465641.39988368127,5248230.153201157
1350,1360037280.0,40501.0,465640.409865,5248241.203375,47.3866292,8.5447698,465641.34281767457,5248230.720335691
1351,1361042331.0,40531.0,465640.118399,5248240.888223,47.3866276,8.5447516,465639.96812894725,5248230.550554271
1352,1362039314.0,40561.0,465639.918349,5248240.441937,47.3866346,8.5447475,465639.66322963673,5248231.330299156
1353,1363036297.0,40591.0,465639.398626,5248239.793779,47.3866393,8.5447278,465638.1794225383,5248231.861322
1354,1364038351.0,40621.0,465638.593775,5248239.362505,47.3866442,8.5447206,465637.6391856315,5248232.409054643
1355,1365038250.0,40651.0,465637.820551,5248239.098466,47.3866474,8.5447123,465637.0148212546,5248232.768345704
1356,1366037189.0,40681.0,465637.210909,5248238.789143,47.3866501,8.5447078,465636.67693769763,5248233.070392729
1357,1367040232.0,40711.0,465636.671759,5248238.450581,47.3866442,8.5447014,465636.19006188144,5248232.417529281
1358,1368035568.0,40741.0,465636.091839,5248238.015016,47.3866485,8.5447032,465636.32871194516,5248232.894609341
1359,1369039651.0,40771.0,465635.518739,5248237.602281,47.3866478,8.5446973,465635.8829533699,5248232.819420054
1360,1370046372.0,40801.0,465634.956895,5248237.554615,47.3866382,8.544681,465634.64646810933,5248231.759732246
1361,1371045452.0,40831.0,465634.237403,5248237.399917,47.3866371,8.5446678,465633.64948043664,5248231.643312046
1362,1372042545.0,40861.0,465633.573943,5248237.032824,47.3866468,8.5446687,465633.7237129494,5248232.720910888
1363,1373044334.0,40891.0,465633.007252,5248236.537665,47.3866539,8.5446684,465633.7056852695,5248233.51009203
1364,1374046803.0,40921.0,465632.429641,5248236.078493,47.3866504,8.5446603,465633.0920613196,5248233.1246999595
1365,1375047973.0,40951.0,465631.759069,5248235.693051,47.3866496,8.5446552,465632.7066178675,5248233.0380444
1366,1376045887.0,40981.0,465630.99289,5248235.431668,47.3866524,8.5446525,465632.5046548765,5248233.350410437
1367,1377048227.0,41011.0,465630.357742,5248235.220204,47.3866571,8.5446501,465632.32656947797,5248233.873797928
1368,1378040900.0,41041.0,465629.830122,5248234.940033,47.3866567,8.5446444,465631.896100963,5248233.83186074
1369,1379044998.0,41071.0,465629.269288,5248234.516295,47.3866578,8.5446386,465631.4590599621,5248233.956668161
1370,1380041245.0,41101.0,465628.735218,5248234.159674,47.3866602,8.5446356,465631.2341945057,5248234.2247132305
1371,1381039026.0,41131.0,465628.117067,5248233.817912,47.3866581,8.5446245,465630.3950549964,5248233.996232895
1372,1382041026.0,41161.0,465627.46885,5248233.444485,47.3866548,8.5446142,465629.61551549117,5248233.63403915
1373,1383048159.0,41191.0,465626.875477,5248233.102466,47.3866479,8.5446048,465628.9015632907,5248232.871367127
1374,1384042251.0,41221.0,465626.361479,5248232.896305,47.3866408,8.5445937,465628.0591730481,5248232.087219018
1375,1385040251.0,41251.0,465625.903868,5248232.818554,47.3866346,8.5445858,465627.4588883442,5248231.401678454
1376,1386042014.0,41281.0,465625.302417,5248232.608337,47.386628,8.5445784,465626.8960810654,5248230.671463746
1377,1387041674.0,41311.0,465624.591378,5248232.270647,47.3866264,8.5445688,465626.1704787699,5248230.497888549
1378,1388042649.0,41341.0,465623.781662,5248231.84015,47.386621,8.5445607,465625.5556187475,5248229.901343383
1379,1389041684.0,41371.0,465622.998269,5248231.292828,47.3866195,8.5445513,465624.84517637704,5248229.738793406
1380,1390038387.0,41401.0,465622.44697,5248230.639856,47.3866181,8.5445386,465623.88573071564,5248229.588814002
1381,1391036437.0,41431.0,465622.150042,5248230.169347,47.3866138,8.5445292,465623.1734677521,5248229.115090087
1382,1392035269.0,41461.0,465621.882643,5248229.93027,47.3866078,8.5445203,465622.4978369664,5248228.452218319
1383,1393042893.0,41491.0,465621.354351,5248229.758531,47.3866006,8.5445126,465621.9119960898,5248227.6554563865
1384,1394038754.0,41521.0,465620.629819,5248229.505015,47.3865951,8.5445062,465621.4253782671,5248227.047047606
1385,1395047760.0,41551.0,465619.925794,5248229.269441,47.3865885,8.5445042,465621.2701363074,5248226.314448884
1386,1396048718.0,41581.0,465619.271324,5248229.040316,47.3865811,8.5444949,465620.563404553,5248225.496166905
1387,1397052788.0,41611.0,465618.626819,5248228.798177,47.3865776,8.5444793,465619.38371422194,5248225.114088267
1388,1398042704.0,41641.0,465618.085594,5248228.49678,47.3865678,8.5444673,465618.4716381033,5248224.030278205
1389,1399047878.0,41671.0,465617.624551,5248228.191436,47.3865622,8.5444522,465617.32831938367,5248223.414598565
1390,1400039846.0,41701.0,465617.092693,5248227.962773,47.3865555,8.5444405,465616.44090117374,5248222.67517055
1391,1401043676.0,41731.0,465616.595293,5248227.686926,47.386547,8.5444348,465616.0051641608,5248221.733052203
1392,1402040711.0,41761.0,465616.015355,5248227.318828,47.3865387,8.5444272,465615.4261539182,5248220.813999771
1393,1403042620.0,41791.0,465615.388885,5248226.819618,47.3865334,8.5444168,465614.63776351744,5248220.229584933
1394,1404040665.0,41821.0,465614.647197,5248226.308754,47.3865236,8.5444087,465614.0200397047,5248219.144053048
1395,1405044683.0,41851.0,465613.847889,5248225.91395,47.3865162,8.5444026,465613.5548272945,5248218.32435854
1396,1406048639.0,41881.0,465613.226458,5248225.673065,47.3865134,8.5443937,465612.88127538655,5248218.017115456
1397,1407048663.0,41911.0,465612.798071,5248225.592546,47.3865157,8.5443796,465611.81856840895,5248218.278950778
1398,1408034814.0,41941.0,465612.243395,5248225.363585,47.3865228,8.544373,465611.3250487729,5248219.070914771
1399,1409047830.0,41971.0,465611.62745,5248225.083407,47.3865298,8.5443697,465611.0805329125,5248219.850307768
1400,1410042851.0,42001.0,465611.263702,5248224.727818,47.3865384,8.5443604,465610.3842057025,5248220.810164916
1401,1411041684.0,42031.0,465610.977645,5248224.355706,47.3865426,8.544356,465610.0548459757,5248221.278869727
1402,1412048707.0,42061.0,465610.631983,5248224.102676,47.3865521,8.5443607,465610.41575907276,5248222.332562983
1403,1413054377.0,42091.0,465610.21011,5248223.946714,47.3865903,8.5443819,465612.0406809275,5248226.568502859
1404,1414032254.0,42121.0,465610.034777,5248223.923225,47.3866063,8.54438,465611.9076842135,5248228.34748003
1405,1415036239.0,42151.0,465610.128022,5248223.956121,47.3866022,8.5443732,465611.39178586425,5248227.894835825
1406,1416032848.0,42181.0,465610.138144,5248223.757255,47.3865986,8.5443671,465610.92904532445,5248227.49744927
1407,1417037697.0,42211.0,465610.098182,5248223.396444,47.3865936,8.5443555,465610.0502801628,5248226.946905197
1408,1418036686.0,42241.0,465609.959645,5248223.004018,47.3865888,8.5443453,465609.2773103087,5248226.417969539
1409,1419037484.0,42271.0,465609.54789,5248222.481794,47.3865828,8.5443343,465608.4431795396,5248225.756027039
1410,1420031512.0,42301.0,465608.846309,5248222.235179,47.3865788,8.5443272,465607.90470315644,5248225.314629029
1411,1421037532.0,42331.0,465608.116529,5248222.142887,47.3865694,8.5443177,465607.1815733808,5248224.274169762
1412,1422039613.0,42361.0,465607.398465,5248221.961625,47.3865594,8.5443081,465606.4505055219,5248223.167074592
1413,1423042616.0,42391.0,465606.767887,5248221.685018,47.3865524,8.5442963,465605.55534320214,5248222.394352306
1414,1424040583.0,42421.0,465606.247164,5248221.36251,47.386548,8.5442873,465604.873202955,5248221.909340526
1415,1425049526.0,42451.0,465605.75369,5248220.922666,47.3865449,8.544278,465604.1692656939,5248221.568935073
1416,1426043611.0,42481.0,465605.283585,5248220.249504,47.3865426,8.5442656,465603.2318752385,5248221.318806234
1417,1427045454.0,42511.0,465604.772583,5248219.402049,47.3865395,8.5442539,465602.3467969835,5248220.979461367
1418,1428044240.0,42541.0,465604.148806,5248218.725115,47.3865374,8.5442436,465601.5680347016,5248220.750631676
1419,1429037003.0,42571.0,465603.472071,5248218.301684,47.3865353,8.5442347,465600.8949378487,5248220.521183495
1420,1430033989.0,42601.0,465602.788457,5248218.091585,47.3865358,8.5442304,465600.5707191454,5248220.578650268
1421,1431039053.0,42631.0,465602.072478,5248218.044678,47.3865333,8.5442234,465600.040765156,5248220.303909218
1422,1432037002.0,42661.0,465601.386515,5248218.072041,47.386529,8.5442154,465599.43416462914,5248219.82956957
1423,1433040849.0,42691.0,465600.700226,5248217.968394,47.3865298,8.5441989,465598.1893417213,5248219.92576742
1424,1434043854.0,42721.0,465600.123073,5248217.650668,47.3865343,8.5441817,465596.89409360394,5248220.433469253
1425,1435049944.0,42751.0,465599.629671,5248217.159716,47.3865258,8.5441719,465596.14890428964,5248219.493164167
1426,1436047752.0,42781.0,465599.09037,5248216.500562,47.3865185,8.5441553,465594.89126303804,5248218.689224595
1427,1437050645.0,42811.0,465598.480015,5248215.910567,47.3865115,8.5441498,465594.47159342794,5248217.913719877
1428,1438050772.0,42841.0,465597.814722,5248215.398913,47.3865102,8.5441439,465594.02544271166,5248217.771853586
1429,1439052940.0,42871.0,465597.014311,5248214.916962,47.3865071,8.5441353,465593.37433709,5248217.431140067
1430,1440051175.0,42901.0,465596.022447,5248214.356723,47.3865052,8.5441244,465592.5504188932,5248217.224803458
1431,1441055831.0,42931.0,465594.89965,5248213.81128,47.3865036,8.5441107,465591.5153647621,5248217.053044562
1432,1442054641.0,42961.0,465593.919235,5248213.133564,47.3865009,8.5440998,465590.69092581025,5248216.757801318
1433,1443053453.0,42991.0,465593.299852,5248212.834343,47.3864982,8.5440907,465590.00234250026,5248216.46176261
1434,1444058406.0,43021.0,465592.785703,5248212.786883,47.3864935,8.5440801,465589.1992443679,5248215.944119741
1435,1445059289.0,43051.0,465592.104836,5248212.693848,47.3864874,8.5440684,465588.3122119627,5248215.271376131
1436,1446057280.0,43081.0,465591.300887,5248212.595545,47.3864798,8.5440543,465587.24306204234,5248214.432993081
1437,1447056947.0,43111.0,465590.507254,5248212.543502,47.3864719,8.544044,465586.46052322804,5248213.559590406
1438,1448059015.0,43141.0,465589.669435,5248212.470138,47.3864659,8.544039,465586.07924074854,5248212.894998884
1439,1449060002.0,43171.0,465588.90341,5248212.373724,47.3864611,8.5440348,465585.7591196122,5248212.363414094
1440,1450049853.0,43201.0,465588.145173,5248212.245796,47.3864592,8.5440339,465585.68995501735,5248212.152658061
1441,1451049658.0,43231.0,465587.456417,5248212.039764,47.3864588,8.5440349,465585.7651701221,5248212.107762571
1442,1452050671.0,43261.0,465586.942911,5248211.871268,47.3864584,8.5440323,465585.56867357215,5248212.06445844
1443,1453052808.0,43291.0,465586.735286,5248211.832274,47.3864598,8.5440304,465585.4261814464,5248212.220885391
1444,1454052927.0,43321.0,465586.736909,5248211.918171,47.38646,8.5440266,465585.1395048854,5248212.2447919035
1445,1455053813.0,43351.0,465586.877063,5248212.115318,47.38646,8.5440216,465584.76212759706,5248212.247002171
1446,1456048797.0,43381.0,465587.001463,5248212.38328,47.3864594,8.5440205,465584.6787140502,5248212.180808263
1447,1457056963.0,43411.0,465587.003411,5248212.670885,47.3864574,8.5440198,465584.6245794159,5248211.9588504685
1448,1458048965.0,43441.0,465586.769728,5248212.966456,47.3864576,8.5440205,465584.67754242005,5248211.980767751
1449,1459050983.0,43471.0,465586.49324,5248213.312695,47.386459,8.544024,465584.9426177948,5248212.134807622
1450,1460047863.0,43501.0,465586.080747,5248213.408565,47.3864595,8.5440239,465584.9353956992,5248212.190418636
1451,1461052891.0,43531.0,465585.643572,5248213.32009,47.3864572,8.5440244,465584.97163635824,5248211.93459029
1452,1462048973.0,43561.0,465585.428101,5248213.189933,47.3864552,8.5440263,465585.1137379408,5248211.711483156
1453,1463053027.0,43591.0,465585.454286,5248213.088181,47.386455,8.5440295,465585.35512924887,5248211.687841873
1454,1464050739.0,43621.0,465585.599473,5248213.101221,47.3864567,8.5440299,465585.3864259515,5248211.876592203
1455,1465046298.0,43651.0,465585.643235,5248213.13251,47.386459,8.5440269,465585.1614966262,5248212.1335256705
1456,1466051346.0,43681.0,465585.548148,5248212.949854,47.3864613,8.5440232,465584.88373450167,5248212.390768584
1457,1467056417.0,43711.0,465585.556986,5248212.732325,47.3864605,8.5440168,465584.4001708556,5248212.304690859
1458,1468048620.0,43741.0,465585.650894,5248212.726173,47.3864642,8.5440147,465584.24408077763,5248212.716813573
1459,1469044805.0,43771.0,465585.861149,5248212.979031,47.3864671,8.5440142,465584.2082307044,5248213.039322095
1460,1470049635.0,43801.0,465585.922507,5248213.363375,47.3864687,8.5440163,465584.367770603,5248213.216207553
1461,1471050613.0,43831.0,465585.692831,5248213.493036,47.386469,8.5440207,465584.700057834,5248213.247602576
1462,1472044479.0,43861.0,465585.294027,5248213.558517,47.3864705,8.5440247,465585.0029359628,5248213.412534784
1463,1473045492.0,43891.0,465584.799241,5248213.642162,47.3864742,8.5440251,465585.0355344671,5248213.823552348
1464,1474042291.0,43921.0,465584.486462,5248213.892209,47.3864771,8.5440267,465585.15818276803,5248214.145132555
1465,1475048213.0,43951.0,465584.310273,5248213.968767,47.3864811,8.544029,465585.3343798396,5248214.58865031
1466,1476047973.0,43981.0,465584.484416,5248213.965329,47.3864825,8.5440314,465585.51643211214,5248214.74317646
1467,1477046741.0,44011.0,465584.892753,5248214.059242,47.3864821,8.5440355,465585.82562100317,5248214.696910632
1468,1478044485.0,44041.0,465585.089471,5248214.305148,47.3864809,8.5440435,465586.42864336475,5248214.560013981
1469,1479049557.0,44071.0,465585.022196,5248214.755023,47.3864806,8.5440487,465586.82092032983,5248214.524375327
1470,1480048828.0,44101.0,465585.02219,5248215.02701,47.3864806,8.5440516,465587.03979907196,5248214.523093445
1471,1481048910.0,44131.0,465585.135426,5248215.178282,47.3864818,8.5440558,465587.3575768974,5248214.654597282
1472,1482043975.0,44161.0,465585.37994,5248215.123503,47.3864869,8.5440544,465587.2552306736,5248215.221997566
1473,1483051971.0,44191.0,465585.591155,5248214.877168,47.3864894,8.5440486,465586.81910040614,5248215.502395367
1474,1484050693.0,44221.0,465585.684735,5248214.572426,47.3864893,8.5440413,465586.26806478377,5248215.494508848
1475,1485050017.0,44251.0,465585.639092,5248214.320134,47.3864885,8.5440376,465585.98828503967,5248215.407237497
1476,1486043017.0,44281.0,465585.607817,5248214.130841,47.3864872,8.5440406,465586.21386515046,5248215.261437676
1477,1487043690.0,44311.0,465585.58232,5248214.068396,47.3864869,8.5440435,465586.4325486032,5248215.226815687
1478,1488043784.0,44341.0,465585.251518,5248214.199335,47.3864867,8.5440407,465586.22108725377,5248215.205826664
1479,1489050845.0,44371.0,465584.723781,5248214.416631,47.3864862,8.5440378,465586.00188309624,5248215.151541769
1480,1490044921.0,44401.0,465584.363711,5248214.573253,47.386487,8.5440363,465585.88919067255,5248215.241111725
1481,1491045664.0,44431.0,465584.419998,5248214.483419,47.3864896,8.5440325,465585.6040763908,5248215.531738895
1482,1492049383.0,44461.0,465584.544662,5248214.29432,47.3864913,8.5440276,465585.235353378,5248215.72283208
1483,1493051285.0,44491.0,465584.497231,5248214.251143,47.3864925,8.5440229,465584.8814000201,5248215.858270068
1484,1494046266.0,44521.0,465584.275253,5248214.171539,47.3864916,8.5440179,465584.503437145,5248215.760460097
1485,1495051289.0,44551.0,465584.105164,5248214.093886,47.3864922,8.5440124,465584.0887129263,5248215.82957161
1486,1496050323.0,44581.0,465584.044204,5248214.172231,47.3864921,8.5440066,465583.6508904459,5248215.82102224
1487,1497050276.0,44611.0,465583.730101,5248214.390772,47.3864945,8.544002,465583.30526578927,5248216.089776458
1488,1498047879.0,44641.0,465583.351162,5248214.416421,47.3864992,8.5439998,465583.14227928803,5248216.61307703
1489,1499043792.0,44671.0,465583.061441,5248214.544385,47.3865026,8.5439942,465582.72183024685,5248216.9934069775
1490,1500041577.0,44701.0,465582.905977,5248214.735743,47.3865056,8.543988,465582.2558356441,5248217.329548762
1491,1501046527.0,44731.0,465582.728254,5248214.978902,47.3865078,8.5439849,465582.0232940325,5248217.5754132
1492,1502053717.0,44761.0,465582.457117,5248215.256414,47.3865081,8.5439811,465581.7366828414,5248217.610433241
1493,1503050539.0,44791.0,465582.112167,5248215.556179,47.3865112,8.5439822,465581.82172374794,5248217.954461153
1494,1504049260.0,44821.0,465581.737332,5248215.972941,47.386514,8.5439802,465581.6725956773,5248218.266519474
1495,1505059236.0,44851.0,465581.47978,5248216.442542,47.386511,8.5439738,465581.1876003232,5248217.935948054
1496,1506053664.0,44881.0,465581.347807,5248216.855437,47.3865108,8.5439693,465580.84783089557,5248217.915710801
1497,1507240187.0,44911.0,465581.139737,5248217.19742,47.3865107,8.5439651,465580.5307691796,5248217.906454297
1498,1508251927.0,44941.0,465580.963528,5248217.478528,47.3865044,8.5439529,465579.6058681628,5248217.2117063245
1499,1509249257.0,44971.0,465580.812748,5248217.779274,47.3865017,8.5439437,465578.9097367933,5248216.915713125
1500,1510251335.0,45001.0,465580.554253,5248217.940382,47.3864965,8.5439312,465577.96290894283,5248216.343345031
1501,1511249187.0,45031.0,465580.200779,5248217.909269,47.3865014,8.543926,465577.5736269351,5248216.890198919
1502,1512249784.0,45061.0,465579.824149,5248217.999272,47.386501,8.543918,465576.96956332604,5248216.849282692
1503,1513240464.0,45091.0,465579.485518,5248218.134406,47.3864997,8.5439084,465576.24415310915,5248216.709053735
1504,1514251244.0,45121.0,465579.144131,5248218.309626,47.3865023,8.5438996,465575.58166238584,5248217.001892237
1505,1515250301.0,45151.0,465578.779591,5248218.604458,47.3865021,8.5438902,465574.87206343387,5248216.983821994
1506,1516244933.0,45181.0,465578.403378,5248218.981566,47.3865037,8.5438834,465574.35987249407,5248217.164642652
1507,1517242803.0,45211.0,465578.062419,5248219.457227,47.3865059,8.543877,465573.8782624092,5248217.411966648
1508,1518250279.0,45241.0,465577.771308,5248219.953431,47.3865078,8.5438726,465573.54740780697,5248217.625066193
1509,1519243722.0,45271.0,465577.477654,5248220.438831,47.3865112,8.543869,465573.2779102219,5248218.004512422
1510,1520251300.0,45301.0,465577.109879,5248220.940785,47.3865107,8.5438602,465572.61340127105,5248217.952837045
1511,1521246845.0,45331.0,465576.66913,5248221.336086,47.3865182,8.5438631,465572.83716337,5248218.785056767
1512,1522250644.0,45361.0,465576.213814,5248221.794085,47.3865216,8.5438567,465572.3563348499,5248219.16574123
1513,1523246400.0,45391.0,465575.848886,5248222.128142,47.386527,8.5438537,465572.1334249211,5248219.767189421
1514,1524254327.0,45421.0,465575.605154,5248222.537706,47.3865357,8.5438486,465571.75416559627,5248220.73630723
1515,1525244257.0,45451.0,465575.333474,5248222.980972,47.3865471,8.5438534,465572.1238703273,5248222.001107818
1516,1526247018.0,45481.0,465575.11412,5248223.490147,47.3865566,8.543856,465572.32629203756,5248223.05572743
1517,1527251911.0,45511.0,465574.867567,5248223.995019,47.386565,8.5438585,465572.52044989576,5248223.988144292
1518,1528250155.0,45541.0,465574.492145,5248224.532153,47.3865675,8.5438525,465572.0692259163,5248224.26863164
1519,1529243243.0,45571.0,465574.128899,5248225.059368,47.3865614,8.5438365,465570.8576489177,5248223.597792205
1520,1530241272.0,45601.0,465573.767744,5248225.621482,47.3865676,8.5438334,465570.6277127262,5248224.2881915765
1521,1531245383.0,45631.0,465573.488966,5248226.219819,47.3865821,8.5438398,465571.12019656115,5248225.896798749
1522,1532248234.0,45661.0,465573.220462,5248226.842695,47.3865865,8.5438383,465571.0098487715,5248226.386450023
1523,1533243859.0,45691.0,465572.843338,5248227.352572,47.3865917,8.5438328,465570.5981208582,5248226.966777143
1524,1535448330.0,45721.0,465572.389399,5248227.83318,47.3866091,8.5438328,465570.6094513048,5248228.900502128
1525,1536453247.0,45751.0,465571.909784,5248228.299885,47.3866134,8.5438299,465570.3933731663,5248229.37965919
1526,1537451046.0,45781.0,465571.494763,5248228.766784,47.3866284,8.5438331,465570.6446615529,5248231.045248321
1527,1538451768.0,45811.0,465571.075071,5248229.189833,47.3866386,8.543831,465570.49280561256,5248232.179739951
1528,1539448534.0,45841.0,465570.730274,5248229.630245,47.3866477,8.5438255,465570.08361779083,5248233.1934882365
1529,1540451483.0,45871.0,465570.456628,5248230.234254,47.3866507,8.5438159,465569.36100957025,5248233.531134702
1530,1541451635.0,45901.0,465570.283966,5248230.78776,47.3866562,8.5438118,465569.05514294165,5248234.144182871
1531,1542446447.0,45931.0,465570.060709,5248231.30347,47.3866586,8.5438041,465568.47554699547,5248234.414308985
1532,1543442386.0,45961.0,465569.827631,5248231.828459,47.3866654,8.5438013,465568.26864480926,5248235.171255956
1533,1544447337.0,45991.0,465569.574256,5248232.389877,47.3866742,8.5438012,465568.2668280371,5248236.149276049
1534,1545450616.0,46021.0,465569.245014,5248232.981438,47.3866818,8.5438015,465568.29441985907,5248236.993758888
1535,1546449522.0,46051.0,465568.864012,5248233.580812,47.3866888,8.5438018,465568.321620943,5248237.7715615565
1536,1547447265.0,46081.0,465568.499421,5248234.126693,47.3866934,8.5438012,465568.2793314819,5248238.283041576
1537,1548445278.0,46111.0,465568.057629,5248234.560901,47.3867007,8.5437979,465568.03501752083,5248239.095776508
1538,1549446920.0,46141.0,465567.560442,5248234.983978,47.3867052,8.5437916,465567.562454861,5248239.598664142
1539,1550449819.0,46171.0,465567.005224,5248235.385747,47.3867121,8.5437865,465567.182025385,5248240.3677417645
1540,1551449767.0,46201.0,465566.587189,5248235.956237,47.3867202,8.5437812,465566.7872824926,5248241.270268219
1541,1552443508.0,46231.0,465566.435001,5248236.552405,47.3867256,8.5437771,465566.4813514217,5248241.872203168
1542,1553450968.0,46261.0,465566.397894,5248237.093555,47.3867314,8.5437684,465565.82849559706,5248242.52062616
1543,1554448880.0,46291.0,465566.275612,5248237.76319,47.3867355,8.5437581,465565.0537726367,5248242.980829764
1544,1555445602.0,46321.0,465566.027993,5248238.341108,47.3867335,8.5437534,465564.69773725537,5248242.760641393
1545,1556445732.0,46351.0,465565.750897,5248238.902605,47.3867349,8.5437492,465564.3816537882,5248242.918086199
1546,1557446656.0,46381.0,465565.504642,5248239.533924,47.3867343,8.5437433,465563.9359601219,5248242.854015728
1547,1558439376.0,46411.0,465565.233036,5248240.194022,47.3867337,8.5437367,465563.4374338992,5248242.790254925
1548,1559446308.0,46441.0,465564.80907,5248240.850697,47.3867371,8.5437343,465563.25850821723,5248243.16917084
1549,1560442276.0,46471.0,465564.337666,5248241.415061,47.3867362,8.5437248,465562.54090893205,5248243.073352798
1550,1561442744.0,46501.0,465563.900174,5248241.909997,47.3867368,8.5437169,465561.94504673843,5248243.143527514
1551,1562445748.0,46531.0,465563.566002,5248242.377817,47.3867414,8.5437105,465561.4650025551,5248243.657573243
1552,1563449500.0,46561.0,465563.238352,5248242.794525,47.3867469,8.5437052,465561.06856723316,5248244.271152673
1553,1564442008.0,46591.0,465562.857332,5248243.020978,47.3867548,8.5437071,465561.2171155375,5248245.148267803
1554,1565445929.0,46621.0,465562.563343,5248243.253842,47.3867639,8.5437128,465561.65325051337,5248246.1570623275
1555,1566446950.0,46651.0,465562.23252,5248243.573538,47.3867708,8.5437133,465561.69548232266,5248246.923663148
1556,1567452153.0,46681.0,465561.803062,5248243.8749,47.3867765,8.5437146,465561.7973125107,5248247.55654974
1557,1568443962.0,46711.0,465561.308361,5248244.229814,47.3867792,8.5437086,465561.34622113366,5248247.859264658
1558,1569451952.0,46741.0,465561.011454,5248244.677774,47.3867829,8.5437031,465560.9335186641,5248248.272892052
1559,1570446670.0,46771.0,465560.609745,5248245.005772,47.3867895,8.5437019,465560.8472476702,5248249.006904802
1560,1571444936.0,46801.0,465560.414975,5248245.395427,47.3867957,8.5437013,465560.80600114,5248249.696198686
